frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto,frame.len,tcp.flags,tcp.srcport,tcp.dstport,udp.srcport,udp.dstport,tcp.analysis.lost_segment
"1757","Feb 24, 2015 17:50:30.605621000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","2101","502",,,
"1758","Feb 24, 2015 17:50:30.605883000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","64","0x00000018","502","2100",,,
"1759","Feb 24, 2015 17:50:30.606224000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","66","0x00000018","2101","502",,,
"1760","Feb 24, 2015 17:50:30.606567000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","62","0x00000002","2096","502",,,
"1761","Feb 24, 2015 17:50:30.606869000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","62","0x00000012","502","2096",,,
"1762","Feb 24, 2015 17:50:30.607060000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","64","0x00000018","502","2101",,,
"1763","Feb 24, 2015 17:50:30.607188000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","2096","502",,,
"1764","Feb 24, 2015 17:50:30.607311000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000011","2097","502",,,
"1765","Feb 24, 2015 17:50:30.607501000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000010","502","2097",,,
"1766","Feb 24, 2015 17:50:30.607826000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000011","502","2097",,,
"1767","Feb 24, 2015 17:50:30.607975000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","2097","502",,,
"1768","Feb 24, 2015 17:50:30.608577000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","66","0x00000018","2096","502",,,
"1769","Feb 24, 2015 17:50:30.609122000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","62","0x00000002","2102","502",,,
"1770","Feb 24, 2015 17:50:30.609260000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","62","0x00000012","502","2102",,,
"1771","Feb 24, 2015 17:50:30.609436000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","71","0x00000018","502","2096",,,
"1772","Feb 24, 2015 17:50:30.609552000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","2102","502",,,
"1773","Feb 24, 2015 17:50:30.610097000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","66","0x00000018","2102","502",,,
"1774","Feb 24, 2015 17:50:30.610549000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000011","2098","502",,,
"1775","Feb 24, 2015 17:50:30.610755000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000010","502","2098",,,
"1776","Feb 24, 2015 17:50:30.610931000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","64","0x00000018","502","2102",,,
"1777","Feb 24, 2015 17:50:30.611102000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000011","502","2098",,,
"1778","Feb 24, 2015 17:50:30.611364000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","62","0x00000002","2103","502",,,
"1779","Feb 24, 2015 17:50:30.611460000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","2098","502",,,
"1780","Feb 24, 2015 17:50:30.611533000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","62","0x00000012","502","2103",,,
"1781","Feb 24, 2015 17:50:30.611636000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","2103","502",,,
"1782","Feb 24, 2015 17:50:30.612390000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","66","0x00000018","2103","502",,,
"1783","Feb 24, 2015 17:50:30.613231000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","64","0x00000018","502","2103",,,
"1784","Feb 24, 2015 17:50:30.613478000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000011","2100","502",,,
"1785","Feb 24, 2015 17:50:30.613670000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000010","502","2100",,,
"1786","Feb 24, 2015 17:50:30.614044000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000011","502","2100",,,
"1787","Feb 24, 2015 17:50:30.614166000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","2100","502",,,
"1788","Feb 24, 2015 17:50:30.614540000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","62","0x00000002","2104","502",,,
"1789","Feb 24, 2015 17:50:30.614698000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","62","0x00000012","502","2104",,,
"1790","Feb 24, 2015 17:50:30.614828000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","2104","502",,,
"1791","Feb 24, 2015 17:50:30.615318000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","66","0x00000018","2104","502",,,
"1792","Feb 24, 2015 17:50:30.615840000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000011","2101","502",,,
"1793","Feb 24, 2015 17:50:30.616024000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000010","502","2101",,,
"1794","Feb 24, 2015 17:50:30.616129000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","64","0x00000018","502","2104",,,
"1795","Feb 24, 2015 17:50:30.616310000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000011","502","2101",,,
"1796","Feb 24, 2015 17:50:30.616429000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","2101","502",,,
"1797","Feb 24, 2015 17:50:30.616991000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","62","0x00000002","2105","502",,,
"1798","Feb 24, 2015 17:50:30.617124000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","62","0x00000012","502","2105",,,
"1799","Feb 24, 2015 17:50:30.617233000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","2105","502",,,
"1800","Feb 24, 2015 17:50:30.617677000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","66","0x00000018","2105","502",,,
"1801","Feb 24, 2015 17:50:30.618451000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000011","2096","502",,,
"1802","Feb 24, 2015 17:50:30.618468000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","64","0x00000018","502","2105",,,
"1803","Feb 24, 2015 17:50:30.618651000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000010","502","2096",,,
"1804","Feb 24, 2015 17:50:30.618961000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000011","502","2096",,,
"1805","Feb 24, 2015 17:50:30.619075000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","2096","502",,,
"1806","Feb 24, 2015 17:50:30.619680000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","62","0x00000002","2106","502",,,
"1807","Feb 24, 2015 17:50:30.619835000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","62","0x00000012","502","2106",,,
"1808","Feb 24, 2015 17:50:30.619945000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","2106","502",,,
"1809","Feb 24, 2015 17:50:30.620389000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","66","0x00000018","2106","502",,,
"1810","Feb 24, 2015 17:50:30.620943000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000011","2102","502",,,
"1811","Feb 24, 2015 17:50:30.621049000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000010","502","2102",,,
"1812","Feb 24, 2015 17:50:30.621054000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","64","0x00000018","502","2106",,,
"1813","Feb 24, 2015 17:50:30.621214000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","54","0x00000011","502","2102",,,
"1814","Feb 24, 2015 17:50:30.621499000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000011","2099","502",,,
"1815","Feb 24, 2015 17:50:30.621552000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","2102","502",,,
"1816","Feb 24, 2015 17:50:30.621618000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000010","502","2099",,,
"1817","Feb 24, 2015 17:50:30.621832000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000011","502","2099",,,
"1818","Feb 24, 2015 17:50:30.621919000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","2099","502",,,
"1819","Feb 24, 2015 17:50:30.622280000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","62","0x00000002","2107","502",,,
"1820","Feb 24, 2015 17:50:30.622360000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","62","0x00000012","502","2107",,,
"1821","Feb 24, 2015 17:50:30.622425000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","2107","502",,,
"1822","Feb 24, 2015 17:50:30.622668000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","66","0x00000018","2107","502",,,
"1823","Feb 24, 2015 17:50:30.622878000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000011","2104","502",,,
"1824","Feb 24, 2015 17:50:30.622984000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000010","502","2104",,,
"1825","Feb 24, 2015 17:50:30.623143000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","54","0x00000011","502","2104",,,
"1826","Feb 24, 2015 17:50:30.623153000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","64","0x00000018","502","2107",,,
"1827","Feb 24, 2015 17:50:30.623208000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","2104","502",,,
"1828","Feb 24, 2015 17:50:30.623581000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000011","2105","502",,,
"1829","Feb 24, 2015 17:50:30.623694000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000010","502","2105",,,
"1830","Feb 24, 2015 17:50:30.623870000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","54","0x00000011","502","2105",,,
"1831","Feb 24, 2015 17:50:30.623922000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","2105","502",,,
"1832","Feb 24, 2015 17:50:30.624401000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000011","2106","502",,,
"1833","Feb 24, 2015 17:50:30.624504000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000010","502","2106",,,
"1834","Feb 24, 2015 17:50:30.624651000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000011","502","2106",,,
"1835","Feb 24, 2015 17:50:30.624712000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","2106","502",,,
"1836","Feb 24, 2015 17:50:30.624978000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","62","0x00000002","2108","502",,,
"1837","Feb 24, 2015 17:50:30.625057000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","62","0x00000012","502","2108",,,
"1838","Feb 24, 2015 17:50:30.625122000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","2108","502",,,
"1839","Feb 24, 2015 17:50:30.625389000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","66","0x00000018","2108","502",,,
"1840","Feb 24, 2015 17:50:30.625589000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000011","2103","502",,,
"1841","Feb 24, 2015 17:50:30.625713000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000010","502","2103",,,
"1842","Feb 24, 2015 17:50:30.625816000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","64","0x00000018","502","2108",,,
"1843","Feb 24, 2015 17:50:30.625907000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","54","0x00000011","502","2103",,,
"1844","Feb 24, 2015 17:50:30.625916000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000011","2107","502",,,
"1845","Feb 24, 2015 17:50:30.625978000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","2103","502",,,
"1846","Feb 24, 2015 17:50:30.626013000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000010","502","2107",,,
"1847","Feb 24, 2015 17:50:30.626154000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000011","502","2107",,,
"1848","Feb 24, 2015 17:50:30.626204000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","2107","502",,,
"1849","Feb 24, 2015 17:50:30.626697000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","62","0x00000002","2109","502",,,
"1850","Feb 24, 2015 17:50:30.626787000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","62","0x00000012","502","2109",,,
"1851","Feb 24, 2015 17:50:30.627021000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000011","2108","502",,,
"1852","Feb 24, 2015 17:50:30.627080000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","2109","502",,,
"1853","Feb 24, 2015 17:50:30.627114000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000010","502","2108",,,
"1854","Feb 24, 2015 17:50:30.627244000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000011","502","2108",,,
"1855","Feb 24, 2015 17:50:30.627294000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","2108","502",,,
"1856","Feb 24, 2015 17:50:30.627657000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","66","0x00000018","2109","502",,,
"1857","Feb 24, 2015 17:50:30.628102000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","64","0x00000018","502","2109",,,
"1858","Feb 24, 2015 17:50:30.683419000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000011","2109","502",,,
"1859","Feb 24, 2015 17:50:30.683598000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000010","502","2109",,,
"1860","Feb 24, 2015 17:50:30.683957000 CET","00:0c:29:3c:11:3f","00:0c:29:ee:b7:84","192.168.1.104","192.168.1.100","6","54","0x00000011","502","2109",,,
"1861","Feb 24, 2015 17:50:30.684064000 CET","00:0c:29:ee:b7:84","00:0c:29:3c:11:3f","192.168.1.100","192.168.1.104","6","54","0x00000010","2109","502",,,
"1862","Feb 24, 2015 17:50:40.588086000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","62","0x00000002","2110","502",,,
"1863","Feb 24, 2015 17:50:40.588254000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","62","0x00000012","502","2110",,,
"1864","Feb 24, 2015 17:50:40.588420000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","2110","502",,,
"1865","Feb 24, 2015 17:50:40.588989000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","66","0x00000018","2110","502",,,
"1866","Feb 24, 2015 17:50:40.589826000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","71","0x00000018","502","2110",,,
"1867","Feb 24, 2015 17:50:40.590718000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000011","2110","502",,,
"1868","Feb 24, 2015 17:50:40.590882000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000010","502","2110",,,
"1869","Feb 24, 2015 17:50:40.591159000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","54","0x00000011","502","2110",,,
"1870","Feb 24, 2015 17:50:40.591277000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","2110","502",,,
"1871","Feb 24, 2015 17:50:40.592078000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","62","0x00000002","2112","502",,,
"1872","Feb 24, 2015 17:50:40.592254000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","62","0x00000012","502","2112",,,
"1873","Feb 24, 2015 17:50:40.592364000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","54","0x00000010","2112","502",,,
"1874","Feb 24, 2015 17:50:40.592845000 CET","00:0c:29:ee:b7:84","00:0c:29:f9:a8:75","192.168.1.100","192.168.1.101","6","66","0x00000018","2112","502",,,
"1875","Feb 24, 2015 17:50:40.593179000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","62","0x00000002","2113","502",,,
"1876","Feb 24, 2015 17:50:40.593352000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","62","0x00000012","502","2113",,,
"1877","Feb 24, 2015 17:50:40.593460000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","54","0x00000010","2113","502",,,
"1878","Feb 24, 2015 17:50:40.593779000 CET","00:0c:29:f9:a8:75","00:0c:29:ee:b7:84","192.168.1.101","192.168.1.100","6","71","0x00000018","502","2112",,,
"1879","Feb 24, 2015 17:50:40.594037000 CET","00:0c:29:ee:b7:84","00:0c:29:6e:ba:5e","192.168.1.100","192.168.1.102","6","66","0x00000018","2113","502",,,
"1880","Feb 24, 2015 17:50:40.594339000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","62","0x00000002","2114","502",,,
"1881","Feb 24, 2015 17:50:40.594508000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","62","0x00000012","502","2114",,,
"1882","Feb 24, 2015 17:50:40.594614000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","54","0x00000010","2114","502",,,
"1883","Feb 24, 2015 17:50:40.594865000 CET","00:0c:29:6e:ba:5e","00:0c:29:ee:b7:84","192.168.1.102","192.168.1.100","6","71","0x00000018","502","2113",,,
"1884","Feb 24, 2015 17:50:40.595192000 CET","00:0c:29:ee:b7:84","00:0c:29:dc:42:e5","192.168.1.100","192.168.1.103","6","66","0x00000018","2114","502",,,
"1885","Feb 24, 2015 17:50:40.595532000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","62","0x00000002","2115","502",,,
"1886","Feb 24, 2015 17:50:40.595712000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","62","0x00000012","502","2115",,,
"1887","Feb 24, 2015 17:50:40.595821000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","54","0x00000010","2115","502",,,
"1888","Feb 24, 2015 17:50:40.595993000 CET","00:0c:29:dc:42:e5","00:0c:29:ee:b7:84","192.168.1.103","192.168.1.100","6","71","0x00000018","502","2114",,,
"1889","Feb 24, 2015 17:50:40.596386000 CET","00:0c:29:ee:b7:84","00:0c:29:70:aa:b7","192.168.1.100","192.168.1.105","6","66","0x00000018","2115","502",,,
"1890","Feb 24, 2015 17:50:40.596706000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","62","0x00000002","2116","502",,,
"1891","Feb 24, 2015 17:50:40.596851000 CET","00:0c:29:58:97:2a","00:0c:29:ee:b7:84","192.168.1.106","192.168.1.100","6","62","0x00000012","502","2116",,,
"1892","Feb 24, 2015 17:50:40.596958000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","54","0x00000010","2116","502",,,
"1893","Feb 24, 2015 17:50:40.597302000 CET","00:0c:29:70:aa:b7","00:0c:29:ee:b7:84","192.168.1.105","192.168.1.100","6","71","0x00000018","502","2115",,,
"1894","Feb 24, 2015 17:50:40.597519000 CET","00:0c:29:ee:b7:84","00:0c:29:58:97:2a","192.168.1.100","192.168.1.106","6","66","0x00000018","2116","502",,,
